time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain,hummax,humavg,hummin
2000-11-12,8.9,0.6,16.7,0,0,,2.5,,1018.2,,0,100,77.6,46
2000-11-13,11.7,3.3,20,0.3,0,,9,,1017,,1,100,75.4,46
2000-11-14,10.6,5,15.6,15.5,0,,5.8,,1012.6,,1,100,81.2,37
2000-11-15,5,-1.7,11.7,0,0,,5.4,,1018.6,,0,96,64.9,38
2000-11-16,4.4,-2.2,11.1,0.3,0,,9,,1018.3,,1,100,80.3,48
2000-11-17,8.3,3.9,12.2,2,0,,8.6,,1013.3,,1,100,89.3,51
2000-11-18,2.2,-2.2,6.7,0,0,,5.8,,1023.2,,0,78,62.3,47
2000-11-19,2.2,0,4.4,14.7,0,,2.5,,1021.7,,1,100,93.2,73
2000-11-20,2.8,-0.6,5.6,0,51,,10.1,,1020,,0,100,95.4,79
2000-11-21,1.1,-3.3,5,0,0,,10.8,,1022.9,,0,78,49.9,27
2000-11-22,1.7,-4.4,7.2,0,0,,8.3,,1026.2,,0,75,46.4,24
2000-11-23,3.3,-4.4,10.6,0,0,,4.7,,1026.3,,0,85,59.6,28
2000-11-24,4.4,-1.1,10,0,0,,9,,1027.5,,0,79,59.2,46
2000-11-25,8.9,4.4,13.3,28.4,0,60,15.8,,1019.6,,1,100,92,70
2000-11-26,8.3,6.1,10,0,0,,12.2,,1011.3,0,0,100,94.3,83
2000-11-27,10,2.2,17.8,0,0,,9.7,,1013,0,0,96,68.1,38
2000-11-28,8.9,0,17.2,0,0,,6.1,,1018.9,0,0,96,60.7,27
2000-11-29,9.4,0.6,17.8,0,0,,10.8,,1019.2,,0,96,61.8,31
2000-11-30,5,-1.1,11.1,0,0,,10.1,,1021.4,,0,70,46.5,36
2000-12-01,3.9,-3.9,11.7,0,0,,2.2,,1025.9,,0,96,69.5,38
2000-12-02,2.8,0,5,0.8,0,,12.2,,1028,,1,93,82,67
2000-12-03,0,-2.8,2.2,0,0,28,16.6,,1030.5,,0,69,58.2,47
2000-12-04,1.7,-6.1,8.9,0,0,,6.8,,1029.8,,0,74,45,18
2000-12-05,2.2,-7.2,11.7,0,0,,6.8,,1022.4,,0,78,56.1,35
2000-12-06,1.1,-4.4,6.1,0,0,,6.1,,1021.3,,0,78,53.1,33
2000-12-07,4.4,-3.3,12.2,0,0,,9.4,,1016.1,,0,78,56,32
2000-12-08,8.9,0.6,17.2,0,0,,7.9,,1017.2,,0,78,51.8,21
2000-12-09,3.9,-1.7,9.4,0,0,50,12.2,,1026.5,,0,85,60.8,41
2000-12-10,1.7,0.6,2.8,0.5,0,,8.6,,1025.6,,1,92,81.4,70
2000-12-11,6.1,2.2,10,0.3,0,,6.8,,1020.5,,1,100,87.7,76
2000-12-12,7.2,-0.6,14.4,0,0,298,18.4,,1019.7,,0,97,60,26
2000-12-13,1.1,-3.9,5.6,0,0,53,13.3,,1033.8,,0,82,58.2,43
2000-12-14,4.4,1.1,7.2,1.5,0,,6.5,,1025.3,,1,100,96.6,79
2000-12-15,6.1,2.8,9.4,0,0,,12.2,,1031.5,,0,100,83.7,52
2000-12-16,9.4,1.7,16.7,18.5,0,,10.1,,1021.8,,1,100,97.3,79
2000-12-17,9.4,-2.2,20.6,10.7,0,246,28.1,,1007.7,,1,100,69.1,35
2000-12-18,2.2,-4.4,8.3,0,0,,6.5,,1020.4,,0,81,59.9,37
2000-12-19,2.8,-1.7,6.7,5.6,0,,10.4,,1011.8,,1,100,84.5,58
2000-12-20,-2.8,-6.7,1.1,0,0,,7.9,,1021.1,,0,85,57.8,40
2000-12-21,-0.6,-7.8,6.1,0,0,,7.6,,1025.1,,0,92,61.1,35
2000-12-22,1.1,-3.9,5.6,0.5,0,272,13.7,,1023,,1,93,60.2,23
2000-12-23,-3.3,-8.3,1.7,0,0,,5.8,,1033.8,,0,72,49,30
2000-12-24,0,-8.9,8.9,0,0,,6.1,,1028,,0,88,56,28
2000-12-25,-3.3,-7.8,1.1,0,0,,10.1,,1034.1,,0,66,40.2,27
2000-12-26,-4.4,-11.1,2.2,0,0,,4.7,,1033.9,,0,84,49.7,31
2000-12-27,3.3,-0.6,6.7,0,0,,8.3,,1022.2,,0,85,51.6,32
2000-12-28,0.6,-2.2,2.8,0,0,,10.4,,1015.4,,0,88,57,40
2000-12-29,-1.7,-6.7,3.3,0,0,,6.5,,1014,,0,77,56.3,41
2000-12-30,-2.8,-7.8,2.2,0,0,,10.4,,1010.5,,0,92,62.4,35
2000-12-31,-2.8,-9.4,3.9,0,0,266,11.9,,1019.9,,0,77,51.8,33
2001-01-01,0,-6.1,5.6,0,0,,7.2,,1025.3,,0,68,50.5,32
2001-01-02,0,-3.9,3.3,0,0,,9,,1029.5,,0,63,46.5,31
2001-01-03,-3.3,-11.1,4.4,0,0,,5,,1027.7,,0,88,55.5,28
2001-01-04,-1.1,-8.3,6.1,0,0,,5,,1019.5,,0,86,83,80
2001-01-05,2.2,-7.2,11.1,0,0,,7.6,,1009.5,,0,92,66.5,38
2001-01-06,3.9,-3.3,10.6,0,0,,7.9,,1010.5,,0,81,54,32
2001-01-07,6.1,-3.3,15,0,0,,8.6,,1013.2,,0,78,52.3,28
2001-01-08,4.4,1.1,7.2,2.8,0,,5,,1009.5,,1,100,83.7,52
2001-01-09,1.7,-1.7,5,0,0,,10.8,,1016.7,,0,93,58.1,31
2001-01-10,4.4,-5,13.9,0,0,256,10.1,,1023.5,,0,64,38,17
2001-01-11,8.3,-2.2,18.9,0,0,,10.8,,1022.1,,0,66,41,20
2001-01-12,8.9,5,12.8,0,0,,9.4,,1019.1,,0,65,46.4,35
2001-01-13,6.7,0,13.3,0,0,27,11.9,,1025.2,,0,82,62.1,38
2001-01-14,6.1,1.7,8.9,2,0,,4.7,,1023.9,,1,100,87.7,60
2001-01-15,11.7,5,17.8,0.3,0,,7.6,,1018.8,,1,100,93.2,63
2001-01-16,8.9,3.3,14.4,0,0,,4.7,,1019.8,,0,100,72.1,36
2001-01-17,5,-0.6,10.6,0.3,0,,4.7,,1024.2,,1,93,64.3,46
2001-01-18,6.7,5,7.8,0.8,0,,5.4,,1020.8,,1,100,94.2,76
2001-01-19,15,6.7,22.8,6.6,0,,12.2,,1010.7,,1,100,93.1,63
2001-01-20,10,1.7,17.8,12.4,0,,10.8,,1010,,1,100,94.1,64
2001-01-21,1.7,-3.9,6.7,0,0,,8.6,,1025.1,,0,81,50.2,26
2001-01-22,1.7,-5,7.8,0,0,,7.6,,1031.4,,0,85,57.5,31
2001-01-23,3.3,-3.9,10,0,0,,8.3,,1023.8,,0,78,58,24
2001-01-24,5,-3.3,13.3,0,0,,5,,1018.2,,0,89,59.7,31
2001-01-25,2.8,-1.1,6.7,0,0,,11.2,,1020.8,,0,85,44.4,28
2001-01-26,0.6,-7.8,8.3,0,0,,9,,1025.6,,0,78,44.1,22
2001-01-27,7.8,0.6,15,0,0,,13.7,,1018.4,,0,61,43.2,24
2001-01-28,3.9,-5.6,12.8,0,0,,4.7,,1027.1,,0,77,45.7,15
2001-01-29,7.8,-1.1,16.1,0,0,,7.6,,1024.1,,0,82,48.5,22
2001-01-30,15.6,11.1,20,7.9,0,208,26.3,,1008.5,,1,100,78.3,42
2001-01-31,14.4,8.3,20,0,0,,16.9,,1008.6,,0,83,59.2,36
2001-02-01,7.2,3.3,11.1,0,0,,3.2,,1019.8,,0,89,67.7,46
2001-02-02,7.2,2.2,12.2,0,0,,7.6,,1018.1,,0,97,61.9,31
2001-02-03,2.8,-3.3,8.3,0,0,,3.6,,1026.5,,0,64,38,19
2001-02-04,2.2,-1.1,5.6,5.3,0,,5.8,,1025.2,,1,100,76.6,46
2001-02-05,7.2,0.6,13.9,2.5,0,,10.1,,1015.9,,1,100,77.2,40
2001-02-06,6.1,-2.2,14.4,0,0,,9.4,,1019.8,,0,96,64.6,34
2001-02-07,9.4,-1.1,19.4,0,0,,6.1,,1025.3,,0,96,60.5,33
2001-02-08,11.1,2.2,20,0,0,,7.6,,1029.7,,0,93,63.3,32
2001-02-09,15.6,7.8,22.8,0,0,215,20.5,,1023,,0,100,79.9,51
2001-02-10,11.7,4.4,18.3,2.3,0,,16.6,,1017.9,,1,100,71,28
2001-02-11,4.4,-1.1,9.4,0,0,51,12.2,,1032.5,,0,69,45.6,29
2001-02-12,1.7,-0.6,3.9,6.9,0,38,10.8,,1034.4,,1,100,91.3,41
2001-02-13,8.3,1.1,15,2.8,0,,5.8,,1028.4,,1,100,92,67
2001-02-14,12.2,8.9,15.6,2.8,0,206,13.7,,1021.1,,1,100,98.2,88
2001-02-15,18.3,15.6,20.6,0.5,0,,7.9,,1015.3,,1,100,91.7,73
2001-02-16,16.1,11.1,21.1,9.4,0,,10.8,,1013.9,,1,100,88.2,68
2001-02-17,6.7,0.6,12.2,16.8,0,,13.3,,1017.7,,1,100,64.8,31
2001-02-18,1.7,-2.8,6.1,0,0,,6.5,,1031.4,,0,66,46,26
2001-02-19,5,-2.8,12.2,0,0,,10.4,,1030.6,,0,72,47,29
2001-02-20,12.8,3.3,21.7,0,0,231,15.1,,1024.5,,0,100,70.8,40
2001-02-21,12.8,6.7,18.9,0,0,,7.2,,1021.6,,0,93,66.1,32
2001-02-22,2.8,-2.2,7.8,6.6,0,,13.7,,1023,,1,100,82.5,48
2001-02-23,3.9,-4.4,11.7,0,0,,6.1,,1025.1,,0,97,83.2,59
2001-02-24,7.2,-1.1,15.6,0,0,,12.2,,1032.1,,0,100,71.3,39
2001-02-25,13.3,7.2,19.4,3.6,0,190,16.2,,1022.1,,1,97,89.3,74
2001-02-26,13.3,5.6,20.6,0,0,,7.6,,1021.3,,0,100,63.5,24
2001-02-27,10,1.7,17.8,0,0,,6.8,,1023.6,,0,89,48.7,23
2001-02-28,8.9,5.6,12.2,0,0,,8.6,,1016.4,,0,79,62.3,52
2001-03-01,8.3,0.6,16.1,0,0,,5,,1013.4,,0,89,53.2,20
2001-03-02,12.8,3.3,22.2,0,0,,6.1,,1006.9,,0,89,61.5,39
2001-03-03,10.6,9.4,11.7,10.7,0,,6.8,,1009.5,,1,100,85.8,59
2001-03-04,9.4,8.3,10,15,0,60,9.7,,1006.5,,1,100,96.3,93
2001-03-05,7.2,2.2,12.2,3,0,,16.6,,1004.3,,1,100,72.9,34
2001-03-06,2.2,-1.7,5.6,0,0,301,22,,1006.1,,0,57,40.3,31
2001-03-07,5.6,-0.6,11.1,0,0,,9.4,,1013.2,,0,61,48,35
2001-03-08,5.6,-3.3,13.9,0,0,,9,,1016.7,,0,78,50.5,30
2001-03-09,8.3,1.7,14.4,0,0,,10.8,,1013,,0,86,41.7,18
2001-03-10,4.4,-3.9,12.2,0,0,,3.6,,1018.8,,0,75,48.4,25
2001-03-11,10,0.6,19.4,0,0,,11.2,,1020,,0,79,49.5,22
2001-03-12,12.2,4.4,20,1.8,0,,10.8,,1017.8,,1,100,79.7,45
2001-03-13,20,15,25,0.3,0,239,18,,1004.3,,1,100,69.4,30
2001-03-14,14.4,7.2,21.1,0,0,,11.5,,1011.6,,0,66,37.6,19
2001-03-15,11.7,8.9,14.4,11.7,0,,11.5,,1009.4,,1,100,89.5,32
2001-03-16,10,7.2,12.2,0.3,0,,7.6,,1011.4,,1,100,95.7,88
2001-03-17,12.8,6.7,18.3,0,0,,9,,1015.3,,0,100,70.9,37
2001-03-18,8.9,3.3,13.9,0,0,,11.2,,1023,,0,70,46.9,26
2001-03-19,6.1,-2.2,14.4,0,0,,12.2,,1028.4,,0,75,39.3,19
2001-03-20,6.1,2.2,9.4,39.4,0,58,23.8,,1021.4,,1,100,77.7,37
2001-03-21,10,7.8,12.2,23.1,0,,11.2,,1004,,1,100,95.6,88
2001-03-22,12.2,6.1,18.3,0.5,0,,13.7,,1007.9,,1,93,60.5,30
2001-03-23,10.6,1.1,19.4,0,0,,7.6,,1014.4,,0,89,50.1,23
2001-03-24,13.3,1.7,24.4,0,0,,13.7,,1014,,0,89,49.6,19
2001-03-25,10.6,7.2,13.3,0,0,,11.9,,1016.7,,0,71,42.9,28
2001-03-26,6.1,2.2,10,0,0,,11.2,,1017.9,,0,73,41.5,21
2001-03-27,3.3,-3.3,9.4,0,0,,7.2,,1025.6,,0,67,38.1,24
2001-03-28,5,-3.9,13.9,0,0,,7.6,,1026.7,,0,85,47.8,24
2001-03-29,11.1,3.9,18.3,50.3,0,55,14.4,,1016.8,,1,100,91,48
2001-03-30,14.4,7.2,21.1,3.3,0,,10.8,,1007.7,0,1,100,75.5,44
2001-03-31,14.4,8.9,20,21.3,0,,7.9,,1007.3,,1,100,84.5,54
2001-04-01,7.2,3.3,10.6,18,0,,12.2,,1006.4,,1,100,92.3,60
2001-04-02,8.9,1.1,16.1,0,0,,9,,1017.6,,0,86,53.4,27
2001-04-03,12.2,7.8,16.1,2.5,0,,7.2,,1018.5,,1,96,79.7,57
2001-04-04,8.9,4.4,13.3,0,0,,8.3,,1023.6,,0,100,86.6,62
2001-04-05,10.6,1.7,18.9,0,0,,6.1,,1027.5,,0,100,69,39
2001-04-06,17.2,8.3,25.6,0,0,222,20.9,,1021.6,,0,77,59,46
2001-04-07,23.3,15.6,31.1,0,0,,9.7,,1018.8,,0,90,64.5,41
2001-04-08,25,18.3,31.1,0,0,,12.2,,1017.4,,0,81,57.2,32
2001-04-09,25,17.2,32.2,0,0,,11.9,,1013,,0,78,54.6,36
2001-04-10,23.9,15,32.2,0,0,,9.4,,1013.1,,0,93,56.2,30
2001-04-11,20,14.4,25.6,0,0,69,10.8,,1018.1,,0,100,86.3,64
2001-04-12,23.3,16.7,30,0,0,211,16.6,,1017.5,,0,93,66,38
2001-04-13,21.1,15,26.7,0,0,,7.9,,1015,,0,90,69.2,46
2001-04-14,18.9,11.1,26.1,0,0,,6.5,,1016.2,,0,96,56.1,24
2001-04-15,17.8,10.6,24.4,0.3,0,,13.7,,1009.7,,1,90,69.8,45
2001-04-16,14.4,9.4,19.4,0,0,,13.3,,1008.8,,0,96,59,43
2001-04-17,7.8,1.7,13.3,2.8,0,,12.6,,1012,,1,93,67.8,41
2001-04-18,6.1,0,12.2,0,0,,11.9,,1019.3,,0,76,47.5,22
2001-04-19,8.9,-1.7,18.9,0,0,,6.5,,1025.7,,0,92,51.5,21
2001-04-20,13.9,5.6,22.2,0,0,195,13.7,,1027.3,0,0,82,48.3,25
2001-04-21,20,13.3,26.7,0,0,212,20.2,,1028.8,,0,87,61.1,42
2001-04-22,21.1,13.3,28.9,0,0,217,15.1,,1028.5,,0,87,60.2,37
2001-04-23,21.7,13.9,29.4,0,0,218,16.6,,1023.7,,0,96,62.4,38
2001-04-24,22.2,13.9,30,6.1,0,,18.4,,1017.8,,1,94,72.3,38
2001-04-25,9.4,5,13.9,14,0,,12.2,,1021.3,,1,97,88.3,69
2001-04-26,11.7,3.9,18.9,0,0,,10.1,,1022.8,,0,100,64.2,24
2001-04-27,14.4,2.8,25.6,0,0,,8.3,,1020.9,,0,97,56.6,21
2001-04-28,18.9,11.1,26.1,0,0,,10.4,,1021.7,,0,86,53.3,32
2001-04-29,16.1,10.6,21.1,0,0,,10.1,,1031.3,,0,74,47.6,25
2001-04-30,15,5.6,24.4,0,0,,7.6,,1029.1,,0,85,49.9,33
2001-05-01,19.4,11.1,27.8,0,0,,12.2,,1021.6,,0,90,63.1,43
2001-05-02,21.1,13.3,28.9,0,0,206,13,,1020.4,,0,84,62.2,44
2001-05-03,21.7,13.3,29.4,0,0,,10.8,,1023.7,0,0,97,62.4,37
2001-05-04,22.2,13.3,30.6,0,0,,10.1,,1022.1,,0,97,61.8,31
2001-05-05,22.2,13.3,31.1,0,0,,7.2,,1018,,0,97,62.9,31
2001-05-06,16.7,11.7,21.7,0,0,53,19.8,,1023.7,,0,87,70,57
2001-05-07,15.6,8.9,22.2,0,0,62,15.5,,1029.8,,0,87,65.4,44
2001-05-08,16.1,7.8,24.4,0,0,,4,,1027.2,,0,100,69.4,41
2001-05-09,18.9,11.7,26.1,0,0,,5.8,,1022.5,0,0,93,73.5,50
2001-05-10,20.6,11.7,29.4,2.5,0,,6.1,,1020.7,,1,100,75,44
2001-05-11,23.3,15,31.7,0,0,,9,,1018.3,,0,100,71.1,42
2001-05-12,23.9,16.7,31.1,17.3,0,,9.4,,1015.5,,1,100,75.7,43
2001-05-13,16.7,10,22.8,0,0,,10.1,,1019,,0,93,65.7,38
2001-05-14,15.6,6.7,23.9,0,0,,5,,1021.1,,0,100,63.3,27
2001-05-15,16.7,9.4,23.3,16.5,0,,3.2,,1015.1,,1,100,81.2,38
2001-05-16,15.6,13.9,17.2,6.9,0,,5.4,,1012.2,,1,100,95.7,75
2001-05-17,13.9,11.7,15.6,1.5,0,,10.1,,1015.8,,1,100,98.1,93
2001-05-18,22.2,14.4,29.4,5.6,0,,9,,1013.7,,1,100,91.5,67
2001-05-19,25.6,18.3,32.8,12.7,0,,9.4,,1009.8,,1,100,70.4,34
2001-05-20,22.2,18.3,26.1,0,0,,7.9,,1011.6,,0,94,84.3,69
2001-05-21,23.3,18.3,27.8,3.8,0,178,11.9,,1012.1,,1,100,89.9,72
2001-05-22,25,18.3,31.1,4.1,0,219,16.2,,1009.7,,1,100,78.2,40
2001-05-23,19.4,12.2,26.1,0,0,,6.8,,1011.3,,0,94,70.2,40
2001-05-24,20,11.1,28.3,0,0,,10.1,,1013.2,,0,100,64.8,38
2001-05-25,25,18.9,30.6,0,0,191,13.7,,1015.6,,0,81,61.8,44
2001-05-26,20,14.4,25,9.7,0,,6.1,,1014.2,,1,100,91.8,52
2001-05-27,21.1,12.2,29.4,0,0,,11.5,,1011.7,,0,97,68.5,42
2001-05-28,18.9,16.1,21.7,6.6,0,,6.5,,1012.6,,1,100,91.1,73
2001-05-29,20.6,15,26.1,2.5,0,,4.7,,1013.3,,1,100,88.8,46
2001-05-30,21.1,13.3,28.9,0,0,,7.2,,1015.8,,0,100,68.8,39
2001-05-31,20,15,25,0,0,,10.8,,1017.9,,0,81,63.3,48
2001-06-01,22.8,19.4,26.1,41.9,0,,11.2,,1012.3,,1,100,93,68
2001-06-02,23.3,18.3,27.8,0,0,224,16.6,,1007.1,,0,100,88.1,54
2001-06-03,22.8,16.1,28.9,0,0,,11.2,,1009.1,,0,90,65.3,44
2001-06-04,22.8,15.6,30,0.5,0,,9,,1015.7,,1,96,70.3,54
2001-06-05,27.8,21.7,33.9,0,0,,8.6,,1016.5,,0,93,74.4,52
2001-06-06,26.7,20.6,32.8,1.8,0,,7.2,,1016.7,,1,100,80,50
2001-06-07,25.6,21.1,30,0,0,,9.4,,1013.8,,0,100,81.2,56
2001-06-08,23.3,18.9,27.2,0,0,,3.6,,1012.4,,0,100,85.4,62
2001-06-09,22.8,17.2,28.3,0,0,,4.3,,1012.8,,0,100,81.7,54
2001-06-10,23.3,15.6,31.1,0,0,,3.2,,1013.9,,0,100,74.8,44
2001-06-11,24.4,16.7,31.7,0,0,,10.1,,1013.5,,0,97,76,51
2001-06-12,26.1,20,31.7,0,0,,8.3,,1012,,0,100,79.5,53
2001-06-13,26.7,21.7,31.1,7.6,0,,11.5,,1011.4,,1,100,91.3,61
2001-06-14,24.4,22.2,26.7,26.7,0,,11.5,,1013.2,,1,100,96.8,89
2001-06-15,25.6,22.2,28.9,1.8,0,,10.1,,1013.8,,1,100,91.3,72
2001-06-16,26.7,20.6,32.2,11.9,0,,5,,1013.7,,1,100,84.9,59
2001-06-17,25.6,20,30.6,0,0,,6.5,,1017.9,,0,93,66.2,40
2001-06-18,25,18.3,31.1,0,0,,9.4,,1022.3,,0,93,66.8,43
2001-06-19,24.4,17.8,30.6,0,0,,5.8,,1024.3,,0,96,66.1,45
2001-06-20,25.6,18.9,32.2,0,0,,7.2,,1022.3,,0,97,70.7,42
2001-06-21,27.2,21.1,33.3,0.3,0,,9.7,,1018.7,,1,93,75.3,51
2001-06-22,26.1,20,31.7,10.9,0,194,12.2,,1014.7,,1,100,82.6,53
2001-06-23,23.9,19.4,28.3,0,0,,10.4,,1014.5,0,0,100,83.9,60
2001-06-24,23.3,18.9,27.8,3.8,0,37,11.2,,1018.8,,1,97,74.4,48
2001-06-25,23.3,18.3,28.3,6.6,0,,9.7,,1022.4,,1,100,76.2,54
2001-06-26,25,18.9,30.6,1.5,0,,8.3,,1026,,1,100,78.6,57
2001-06-27,26.1,20,32.2,0,0,,2.9,,1026.8,,0,100,84.7,51
2001-06-28,27.2,20.6,33.3,0,0,,5.8,,1023.4,,0,100,73,50
2001-06-29,27.2,20,33.9,0,0,,7.6,,1020.5,,0,100,70,42
2001-06-30,27.2,21.1,33.3,0,0,225,13,,1019,,0,93,73.3,53
2001-07-01,27.2,22.2,31.7,0,0,231,16.2,,1016.8,,0,87,73.7,55
2001-07-02,23.3,18.9,27.2,0,0,67,12.6,,1019.8,,0,96,73.2,58
2001-07-03,23.3,17.8,28.3,0,0,,10.8,,1023.6,,0,90,74.1,65
2001-07-04,26.7,20.6,32.8,14.2,0,228,15.8,,1018.6,,1,100,83.9,55
2001-07-05,26.1,20.6,31.1,0,0,240,12.2,,1014.6,,0,100,85.7,55
2001-07-06,22.8,17.2,28.3,0,0,,8.6,,1016.9,,0,93,69.6,45
2001-07-07,22.8,15,30,0,0,,6.1,,1020.7,,0,100,68.5,41
2001-07-08,24.4,20.6,28.3,6.4,0,221,13.3,,1014.2,0,1,100,88.4,59
2001-07-09,26.7,20.6,32.2,7.4,0,,5.8,,1010.4,,1,100,82.7,59
2001-07-10,27.2,20.6,33.3,0,0,,4.7,,1009.3,,0,100,74.4,42
2001-07-11,28.3,21.7,34.4,0,0,,6.5,,1007.8,,0,100,75.4,42
2001-07-12,25,18.9,31.1,0,0,,9,,1013.1,,0,76,56.3,41
2001-07-13,21.7,17.8,25.6,0.3,0,,5,,1013.7,,1,96,74.1,52
2001-07-14,22.8,15,30,0,0,,5.8,,1013.8,,0,100,63.6,30
2001-07-15,23.3,14.4,31.7,0,0,,2.9,,1015.5,,0,100,65,31
2001-07-16,24.4,15.6,33.3,0,0,,3.2,,1018.5,,0,100,62.4,34
2001-07-17,26.7,19.4,33.9,0,0,220,13.7,,1019.3,,0,90,63.7,38
2001-07-18,27.2,21.7,32.8,3.3,0,,10.8,,1016.6,,1,100,80.4,53
2001-07-19,26.1,22.2,29.4,0,0,,9.7,,1017.1,,0,100,88.8,63
2001-07-20,23.9,18.9,28.9,0,0,49,12.2,,1018.8,,0,97,75.3,46
2001-07-21,22.8,15,30,0,0,,11.2,,1017.2,,0,100,65.5,37
2001-07-22,23.9,15,32.2,0,0,,7.6,,1015.9,,0,100,68.3,40
2001-07-23,27.2,21.7,32.8,0,0,,9,,1015.9,,0,100,82.3,52
2001-07-24,27.2,23.3,31.1,1.3,0,202,17.3,,1016.6,,1,100,87.8,63
2001-07-25,28.3,22.8,33.3,0.3,0,221,20.2,,1017.5,,1,94,73,47
2001-07-26,26.1,22.2,29.4,5.8,0,226,18.4,,1017.5,,1,100,87.6,70
2001-07-27,22.2,20,23.9,62.2,0,,7.9,,1021.1,,1,100,93.7,79
2001-07-28,20,17.2,22.8,0.3,0,,5,,1024.1,,1,96,82.6,66
2001-07-29,22.8,17.8,27.2,2.8,0,,8.3,,1017.5,,1,100,92.9,79
2001-07-30,22.2,18.3,25.6,0.8,0,,5.4,,1017.3,,1,100,89.3,74
2001-07-31,23.3,17.2,28.9,0,0,,1.8,,1023.4,,0,100,84.9,56
2001-08-01,22.8,17.2,28.3,0,0,,3.2,,1026.8,,0,93,69.3,47
2001-08-02,22.2,15,29.4,0,0,,1.8,,1025.7,,0,100,72.2,39
2001-08-03,23.9,16.7,30.6,0,0,,6.5,,1019.1,,0,100,74.9,49
2001-08-04,27.2,21.7,32.8,0,0,215,13,,1014.8,,0,91,71.5,48
2001-08-05,26.7,19.4,33.3,0,0,,5.4,,1019.6,,0,100,73,46
2001-08-06,27.2,19.4,34.4,0,0,,3.2,,1022.2,,0,100,73.9,43
2001-08-07,29.4,22.2,36.1,0,0,,3.6,,1019.8,,0,97,74.5,47
2001-08-08,29.4,22.2,36.7,0,0,,2.9,,1016.8,,0,100,76.1,47
2001-08-09,30,21.7,37.8,0,0,,5.4,,1015.5,,0,100,70.4,40
2001-08-10,30.6,23.9,37.2,7.1,0,214,13.3,,1014,,1,96,77.5,49
2001-08-11,28.3,22.2,34.4,53.6,0,,10.4,,1015.9,,1,100,87.8,59
2001-08-12,28.3,22.2,33.9,2,0,,11.9,,1018.9,,1,100,81.8,52
2001-08-13,27.2,23.3,31.1,4.8,0,225,12.2,,1016.9,,1,94,85.8,72
2001-08-14,27.2,22.2,31.7,8.9,0,,6.5,,1013.4,,1,100,84.6,51
2001-08-15,26.1,21.1,31.1,0,0,,4.7,,1016.1,,0,100,77,45
2001-08-16,26.1,20,32.2,0,0,,8.6,,1019.2,,0,93,74.4,53
2001-08-17,27.8,21.1,33.9,0.3,0,,9,,1018.7,,1,94,74.6,55
2001-08-18,26.7,22.8,30,2,0,,5.8,,1015.7,,1,100,94,80
2001-08-19,26.7,22.2,30.6,0,0,,11.5,,1013.2,,0,100,88.1,67
2001-08-20,27.2,23.3,31.1,1.5,0,,8.3,,1014.2,,1,97,85.4,69
2001-08-21,24.4,18.9,29.4,0,0,,5.4,,1018,,0,93,67.9,46
2001-08-22,24.4,17.2,31.1,0,0,,2.5,,1019.9,,0,100,71.1,37
2001-08-23,25.6,18.3,32.8,0,0,,11.2,,1018.4,,0,97,71.4,46
2001-08-24,25,20.6,28.9,5.8,0,,7.6,,1016.3,,1,100,85.7,63
2001-08-25,24.4,18.9,30,0,0,,9,,1018.8,,0,100,82.1,48
2001-08-26,23.9,17.2,30.6,0,0,,3.2,,1018.2,,0,97,74.2,49
2001-08-27,27.8,21.1,33.9,0,0,,10.8,,1013.9,,0,90,73,54
2001-08-28,26.7,20.6,32.2,1.5,0,,4.7,,1014.4,,1,100,85.3,57
2001-08-29,27.8,23.3,32.2,13,0,,4.7,,1016.3,,1,94,83.4,49
2001-08-30,26.1,21.1,30.6,21.1,0,,5,,1017,,1,96,88.9,70
2001-08-31,27.2,22.8,31.1,2.3,0,228,13.7,,1014.8,,1,100,86,65
2001-09-01,23.9,21.7,25.6,3.8,0,,5.4,,1014,,1,97,91.9,83
2001-09-02,25,21.1,28.9,0,0,,9,,1016.8,,0,100,82.9,56
2001-09-03,22.2,18.9,25.6,0.5,0,,3.6,,1017.7,,1,93,79.2,66
2001-09-04,25,21.7,27.8,1,0,,6.1,,1016.7,,1,97,87.5,72
2001-09-05,25,19.4,30,0,0,,7.2,,1018.2,,0,100,86,57
2001-09-06,23.3,17.8,28.3,0,0,,7.6,,1021.8,,0,100,73.5,49
2001-09-07,21.7,14.4,28.9,0,0,,2.9,,1020.1,,0,100,75.5,42
2001-09-08,22.8,15.6,29.4,0,0,,5.4,,1019.5,,0,100,75.1,49
2001-09-09,23.3,17.8,28.9,0.3,0,,7.9,,1019.9,,1,100,89.3,67
2001-09-10,27.2,21.7,32.2,0.5,0,,6.1,,1019.9,,1,100,87.6,59
2001-09-11,21.7,15.6,27.8,0,0,,8.3,,1021.2,,0,100,80,43
2001-09-12,20.6,13.3,27.8,0,0,,6.1,,1021.6,,0,100,74.3,44
2001-09-13,21.1,14.4,27.8,0,0,,2.5,,1020.1,,0,100,79.9,52
2001-09-14,19.4,13.3,25.6,0,0,,11.9,,1018.4,,0,100,80.3,62
2001-09-15,16.7,10.6,22.2,0,0,43,16.6,,1019.9,,0,97,71.8,39
2001-09-16,17.2,10,23.9,0,0,,11.2,,1018.4,,0,89,65.6,35
2001-09-17,17.2,7.8,26.1,0,0,,2.9,,1019.9,,0,100,71.6,37
2001-09-18,19.4,10,28.9,0,0,,4.7,,1017.5,,0,100,71.4,41
